ID,Year,Month,Day,kingdom,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
28557,3,11,7,Sunspear,25.7,16.25,20.28,24,86
28558,3,11,7,Utopia,298.75,12.77,25.35,8.6,39
28559,3,11,7,Valyria,25.7,13.6,9.1,12.6,63
28560,3,11,7,Winterfell,22,13.01,19.24,6.3,64
28561,3,11,8,Arcadia,24.2,14.82,23.53,9.8,68
28562,3,11,8,Atlantis,299.25,20.81,48.36,10.3,310
28563,3,11,8,Avalon,25.8,20.81,48.36,10.3,310
28564,3,11,8,Camelot,22.6,14.3,35.49,8,93
28565,3,11,8,Dorne,25.8,15.68,13.78,19.2,68
28566,3,11,8,Eden,25.6,16.55,21.71,10.7,43
28567,3,11,8,El Dorado,297.85,18.28,36.4,10.2,326
28568,3,11,8,Elysium,25.5,16.55,21.71,10.7,43
28569,3,11,8,Emerald City,298.75,17.59,23.27,8.3,40
28570,3,11,8,Helios,24.5,14.82,23.53,9.8,68
28571,3,11,8,Krypton,298.75,16.55,21.71,10.7,43
28572,3,11,8,Metropolis,25.6,17.59,23.27,8.3,40
28573,3,11,8,Midgar,25.8,16.6,16.77,12.3,77
28574,3,11,8,Midgard,23.6,14.08,21.06,10.1,92
28575,3,11,8,Mordor,26.4,19.69,26.65,10,104
28576,3,11,8,Neo-City,25.5,17.59,23.27,8.3,40
28577,3,11,8,Neo-Tokyo,25.6,17.59,23.27,8.3,40
28578,3,11,8,Nirvana,299.05,20.81,48.36,10.3,310
28579,3,11,8,Olympus,298.55,16.55,21.71,10.7,43
28580,3,11,8,Pandora,298.75,16.55,21.71,10.7,43
28581,3,11,8,Rapture,298.55,16.55,21.71,10.7,43
28582,3,11,8,Rivendell,293.25,14.49,34.32,6.1,96
28583,3,11,8,Serenity,298.75,17.59,23.27,8.3,40
28584,3,11,8,Shangri-La,25.6,17.59,23.27,8.3,40
28585,3,11,8,Solara,298.65,17.59,23.27,8.3,40
28586,3,11,8,Solstice,25.8,17.35,10.4,17.2,52
28587,3,11,8,Sunspear,26.5,13.66,7.54,22.3,67
28588,3,11,8,Utopia,298.85,16.55,21.71,10.7,43
28589,3,11,8,Valyria,25.8,11.78,8.71,16.6,22
28590,3,11,8,Winterfell,22,15.91,25.61,6.2,49
28591,3,11,9,Arcadia,24.3,15.55,11.31,13,61
28592,3,11,9,Atlantis,299.85,19.45,11.05,9.7,14
28593,3,11,9,Avalon,26.5,19.45,11.05,9.7,14
28594,3,11,9,Camelot,22.6,14.83,17.68,10.8,64
28595,3,11,9,Dorne,26.6,18.32,3.38,26,51
28596,3,11,9,Eden,26,17.93,7.02,16.5,48
28597,3,11,9,El Dorado,298.35,19.79,8.45,12.5,30
28598,3,11,9,Elysium,25.9,17.93,7.02,16.5,48
28599,3,11,9,Emerald City,299.55,19.61,1.17,16.9,39
28600,3,11,9,Helios,24.6,15.55,11.31,13,61
28601,3,11,9,Krypton,299.25,17.93,7.02,16.5,48
28602,3,11,9,Metropolis,26,19.61,1.17,16.9,39
28603,3,11,9,Midgar,26.4,17.32,9.23,14.8,50
28604,3,11,9,Midgard,23.8,15.07,11.18,12.3,58
28605,3,11,9,Mordor,26.3,17.94,12.61,8.9,263
28606,3,11,9,Neo-City,26.1,19.61,1.17,16.9,39
28607,3,11,9,Neo-Tokyo,26.2,19.61,1.17,16.9,39
28608,3,11,9,Nirvana,299.75,19.45,11.05,9.7,14
28609,3,11,9,Olympus,299.05,17.93,7.02,16.5,48
28610,3,11,9,Pandora,299.15,17.93,7.02,16.5,48
28611,3,11,9,Rapture,298.85,17.93,7.02,16.5,48
28612,3,11,9,Rivendell,293.25,15.05,32.89,7.2,44
28613,3,11,9,Serenity,299.35,19.61,1.17,16.9,39
28614,3,11,9,Shangri-La,26.1,19.61,1.17,16.9,39
28615,3,11,9,Solara,299.65,19.61,1.17,16.9,39
28616,3,11,9,Solstice,25.9,19.12,12.22,22.7,24
28617,3,11,9,Sunspear,26.7,18.89,9.1,31.6,53
28618,3,11,9,Utopia,299.15,17.93,7.02,16.5,48
28619,3,11,9,Valyria,26.4,20.67,8.84,22.2,6
28620,3,11,9,Winterfell,22.3,16.04,40.3,4.4,37
28621,3,11,10,Arcadia,24,14.41,20.02,11.5,339
28622,3,11,10,Atlantis,300.35,16.86,0.13,21.7,352
28623,3,11,10,Avalon,26.3,16.86,0.13,21.7,352
28624,3,11,10,Camelot,22.5,13.92,13.13,10.4,319
28625,3,11,10,Dorne,25.2,10.85,46.41,27.6,34
28626,3,11,10,Eden,25.7,13.48,13.39,16.6,26
28627,3,11,10,El Dorado,297.75,13.21,0.65,17.3,11
28628,3,11,10,Elysium,25.6,13.48,13.39,16.6,26
28629,3,11,10,Emerald City,299.05,12.99,3.64,19.9,23
28630,3,11,10,Helios,24.2,14.41,20.02,11.5,339
28631,3,11,10,Krypton,298.95,13.48,13.39,16.6,26
28632,3,11,10,Metropolis,25.7,12.99,3.64,19.9,23
28633,3,11,10,Midgar,25.5,15.45,19.89,16.4,8
28634,3,11,10,Midgard,23.5,14.16,23.79,12.4,308
28635,3,11,10,Mordor,26.9,15.62,0.65,11.6,313
28636,3,11,10,Neo-City,25.8,12.99,3.64,19.9,23
28637,3,11,10,Neo-Tokyo,25.8,12.99,3.64,19.9,23
28638,3,11,10,Nirvana,299.55,16.86,0.13,21.7,352
28639,3,11,10,Olympus,298.65,13.48,13.39,16.6,26
28640,3,11,10,Pandora,298.85,13.48,13.39,16.6,26
28641,3,11,10,Rapture,298.65,13.48,13.39,16.6,26
28642,3,11,10,Rivendell,292.95,13.65,10.27,9.4,340
28643,3,11,10,Serenity,299.05,12.99,3.64,19.9,23
28644,3,11,10,Shangri-La,25.8,12.99,3.64,19.9,23
28645,3,11,10,Solara,299.15,12.99,3.64,19.9,23
28646,3,11,10,Solstice,25.1,11.17,50.83,19.5,340
28647,3,11,10,Sunspear,25.4,10.23,83.98,30.4,46
28648,3,11,10,Utopia,298.95,13.48,13.39,16.6,26
28649,3,11,10,Valyria,26.4,18.6,15.73,21,338
28650,3,11,10,Winterfell,22.9,13.85,28.34,6.1,344
28651,3,11,11,Arcadia,24.1,11.25,8.97,10.4,41
28652,3,11,11,Atlantis,300.65,19.68,1.43,23.2,350
28653,3,11,11,Avalon,26.5,19.68,1.43,23.2,350
28654,3,11,11,Camelot,22.6,11.96,6.63,9.3,19
28655,3,11,11,Dorne,25.8,7.79,14.95,25.4,43
28656,3,11,11,Eden,25.9,14.64,2.6,16.5,39
28657,3,11,11,El Dorado,298.05,17.24,1.04,18,13
28658,3,11,11,Elysium,25.9,14.64,2.6,16.5,39
28659,3,11,11,Emerald City,299.35,16.28,0.39,19.6,30
28660,3,11,11,Helios,24.3,11.25,8.97,10.4,41
28661,3,11,11,Krypton,299.15,14.64,2.6,16.5,39
28662,3,11,11,Metropolis,25.9,16.28,0.39,19.6,30
28663,3,11,11,Midgar,25.6,10.74,9.1,13.7,47
28664,3,11,11,Midgard,23.5,11.32,10.14,10.5,9
28665,3,11,11,Mordor,26.5,19.39,2.21,9.9,342
28666,3,11,11,Neo-City,26,16.28,0.39,19.6,30
28667,3,11,11,Neo-Tokyo,26.1,16.28,0.39,19.6,30
28668,3,11,11,Nirvana,299.75,19.68,1.43,23.2,350
28669,3,11,11,Olympus,298.95,14.64,2.6,16.5,39
28670,3,11,11,Pandora,299.05,14.64,2.6,16.5,39
28671,3,11,11,Rapture,298.75,14.64,2.6,16.5,39
28672,3,11,11,Rivendell,293.55,13.2,9.49,8.9,0
28673,3,11,11,Serenity,299.25,16.28,0.39,19.6,30
28674,3,11,11,Shangri-La,26,16.28,0.39,19.6,30
28675,3,11,11,Solara,299.35,16.28,0.39,19.6,30
28676,3,11,11,Solstice,25.2,11.51,25.35,23.1,358
28677,3,11,11,Sunspear,26.2,4.95,35.62,33.2,45
28678,3,11,11,Utopia,299.05,14.64,2.6,16.5,39
28679,3,11,11,Valyria,26.3,17.27,8.58,23.4,348
28680,3,11,11,Winterfell,22.7,15.43,14.82,5.2,31
28681,3,11,12,Arcadia,25,20.13,0.78,14.3,320
28682,3,11,12,Atlantis,300.55,20.82,0.52,23.9,341
28683,3,11,12,Avalon,26.6,20.82,0.52,23.9,341
28684,3,11,12,Camelot,22.9,19.25,0,13,333
28685,3,11,12,Dorne,26.6,14.66,0.26,24.9,11
28686,3,11,12,Eden,26.5,20.15,1.69,15.8,18
28687,3,11,12,El Dorado,298.25,20.06,1.17,18.3,7
28688,3,11,12,Elysium,26.4,20.15,1.69,15.8,18
28689,3,11,12,Emerald City,299.85,20.16,1.95,18.1,13
28690,3,11,12,Helios,25.4,20.13,0.78,14.3,320
28691,3,11,12,Krypton,299.75,20.15,1.69,15.8,18
28692,3,11,12,Metropolis,26.5,20.16,1.95,18.1,13
28693,3,11,12,Midgar,27.1,21.46,1.43,16.2,332
28694,3,11,12,Midgard,24.6,19.32,0,15.3,312
28695,3,11,12,Mordor,27.4,20.87,0,16.9,310
28696,3,11,12,Neo-City,26.6,20.16,1.95,18.1,13
28697,3,11,12,Neo-Tokyo,26.6,20.16,1.95,18.1,13
28698,3,11,12,Nirvana,299.85,20.82,0.52,23.9,341
28699,3,11,12,Olympus,299.35,20.15,1.69,15.8,18
28700,3,11,12,Pandora,299.65,20.15,1.69,15.8,18
28701,3,11,12,Rapture,299.55,20.15,1.69,15.8,18
28702,3,11,12,Rivendell,293.35,19.12,1.56,13.4,342
28703,3,11,12,Serenity,299.85,20.16,1.95,18.1,13
28704,3,11,12,Shangri-La,26.6,20.16,1.95,18.1,13
28705,3,11,12,Solara,299.75,20.16,1.95,18.1,13
28706,3,11,12,Solstice,26.3,15.68,5.85,26.6,338
28707,3,11,12,Sunspear,25.7,9.12,5.07,32.6,11
28708,3,11,12,Utopia,299.75,20.15,1.69,15.8,18
28709,3,11,12,Valyria,27.7,17.71,1.04,20.9,341
28710,3,11,12,Winterfell,22.8,18.98,0.91,5.1,335
28711,3,11,13,Arcadia,24.6,18.13,6.11,11.9,250
28712,3,11,13,Atlantis,300.35,21.71,5.07,21,317
28713,3,11,13,Avalon,26.3,21.71,5.07,21,317
28714,3,11,13,Camelot,22.9,19.73,3.12,13.4,272
28715,3,11,13,Dorne,26.5,21.73,1.43,9.6,293
28716,3,11,13,Eden,26.4,18.8,4.94,13.5,296
28717,3,11,13,El Dorado,297.95,19.39,10.79,15.6,350
28718,3,11,13,Elysium,26.3,18.8,4.94,13.5,296
28719,3,11,13,Emerald City,299.45,18.87,8.32,15.2,335
28720,3,11,13,Helios,24.8,18.13,6.11,11.9,250
28721,3,11,13,Krypton,299.55,18.8,4.94,13.5,296
28722,3,11,13,Metropolis,26.4,18.87,8.32,15.2,335
28723,3,11,13,Midgar,26.7,17.74,4.03,12.6,275
28724,3,11,13,Midgard,24.3,19,2.6,14.8,270
28725,3,11,13,Mordor,27.3,22.97,0.26,21.5,298
28726,3,11,13,Neo-City,26.4,18.87,8.32,15.2,335
28727,3,11,13,Neo-Tokyo,26.4,18.87,8.32,15.2,335
28728,3,11,13,Nirvana,299.45,21.71,5.07,21,317
28729,3,11,13,Olympus,299.35,18.8,4.94,13.5,296
28730,3,11,13,Pandora,299.55,18.8,4.94,13.5,296
28731,3,11,13,Rapture,299.25,18.8,4.94,13.5,296
28732,3,11,13,Rivendell,293.25,21.86,2.6,13.3,321
28733,3,11,13,Serenity,299.65,18.87,8.32,15.2,335
28734,3,11,13,Shangri-La,26.4,18.87,8.32,15.2,335
28735,3,11,13,Solara,299.65,18.87,8.32,15.2,335
28736,3,11,13,Solstice,26.9,21.48,1.04,18.7,328
28737,3,11,13,Sunspear,26.7,17.94,0,13.7,3
28738,3,11,13,Utopia,299.55,18.8,4.94,13.5,296
28739,3,11,13,Valyria,27.1,22.43,0.52,13.8,317
28740,3,11,13,Winterfell,23.1,23.18,0.39,8.1,315
28741,3,11,14,Arcadia,25,21.13,0.78,15,262
28742,3,11,14,Atlantis,300.25,20.99,3.38,20.3,310
28743,3,11,14,Avalon,26.3,20.99,3.38,20.3,310
28744,3,11,14,Camelot,22.5,20.86,0,14.1,269
28745,3,11,14,Dorne,27,23.35,0,20.6,277
28746,3,11,14,Eden,26.5,18.89,3.64,16.5,291
28747,3,11,14,El Dorado,297.95,17.26,3.64,14.9,322
28748,3,11,14,Elysium,26.4,18.89,3.64,16.5,291
28749,3,11,14,Emerald City,299.85,17.87,2.99,17.1,310
28750,3,11,14,Helios,25.2,21.13,0.78,15,262
28751,3,11,14,Krypton,299.65,18.89,3.64,16.5,291
28752,3,11,14,Metropolis,26.6,17.87,2.99,17.1,310
28753,3,11,14,Midgar,27,22.64,0.78,15.3,277
28754,3,11,14,Midgard,24.3,21.81,0,16.1,271
28755,3,11,14,Mordor,27.1,21.86,0.39,23.4,295
28756,3,11,14,Neo-City,26.7,17.87,2.99,17.1,310
28757,3,11,14,Neo-Tokyo,26.7,17.87,2.99,17.1,310
28758,3,11,14,Nirvana,299.45,20.99,3.38,20.3,310
28759,3,11,14,Olympus,299.55,18.89,3.64,16.5,291
28760,3,11,14,Pandora,299.75,18.89,3.64,16.5,291
28761,3,11,14,Rapture,299.45,18.89,3.64,16.5,291
28762,3,11,14,Rivendell,293.15,21.86,0.52,13,316
28763,3,11,14,Serenity,299.95,17.87,2.99,17.1,310
28764,3,11,14,Shangri-La,26.5,17.87,2.99,17.1,310
28765,3,11,14,Solara,299.85,17.87,2.99,17.1,310
28766,3,11,14,Solstice,27.2,23.22,0.26,20.7,307
28767,3,11,14,Sunspear,27.1,22.62,3.25,19,294
28768,3,11,14,Utopia,299.85,18.89,3.64,16.5,291
28769,3,11,14,Valyria,26.8,22.97,0,13.2,190
28770,3,11,14,Winterfell,22.5,22.81,0,10.2,309
28771,3,11,15,Arcadia,25,22.48,0,11.5,253
28772,3,11,15,Atlantis,300.75,24.09,0.65,18.4,336
28773,3,11,15,Avalon,26.9,24.09,0.65,18.4,336
28774,3,11,15,Camelot,22.7,23.79,0,10.1,265
28775,3,11,15,Dorne,27.2,21.34,0,18.3,257
28776,3,11,15,Eden,27,21.85,0,10.6,293
28777,3,11,15,El Dorado,297.95,22.61,0.13,12.1,0
28778,3,11,15,Elysium,26.9,21.85,0,10.6,293
28779,3,11,15,Emerald City,300.05,22.09,0,11.9,336
28780,3,11,15,Helios,25.1,22.48,0,11.5,253
28781,3,11,15,Krypton,300.25,21.85,0,10.6,293
28782,3,11,15,Metropolis,27.1,22.09,0,11.9,336
28783,3,11,15,Midgar,26.9,22.88,0,13,264
28784,3,11,15,Midgard,24.1,23.92,0,12.6,265
28785,3,11,15,Mordor,27.6,25.1,0,18.3,308
28786,3,11,15,Neo-City,26.9,22.09,0,11.9,336
28787,3,11,15,Neo-Tokyo,27,22.09,0,11.9,336
28788,3,11,15,Nirvana,300.15,24.09,0.65,18.4,336
28789,3,11,15,Olympus,299.75,21.85,0,10.6,293
28790,3,11,15,Pandora,300.25,21.85,0,10.6,293
28791,3,11,15,Rapture,299.55,21.85,0,10.6,293
28792,3,11,15,Rivendell,293.45,25.58,0,10.5,329
28793,3,11,15,Serenity,300.15,22.09,0,11.9,336
28794,3,11,15,Shangri-La,27.1,22.09,0,11.9,336
28795,3,11,15,Solara,299.95,22.09,0,11.9,336
28796,3,11,15,Solstice,27.1,19.95,0,19.8,301
28797,3,11,15,Sunspear,27.3,18.96,2.21,17.8,259
28798,3,11,15,Utopia,300.05,21.85,0,10.6,293
28799,3,11,15,Valyria,26.7,25.12,0,13,136
28800,3,11,15,Winterfell,23,26.27,0,7.2,331
28801,3,11,16,Arcadia,25.1,23.81,0,11.6,245
28802,3,11,16,Atlantis,300.85,23.11,0,19.9,341
28803,3,11,16,Avalon,26.9,23.11,0,19.9,341
28804,3,11,16,Camelot,23,23.48,0,10.8,274
28805,3,11,16,Dorne,27,23.25,0,17.1,246
28806,3,11,16,Eden,26.7,22.78,0,12.3,297
28807,3,11,16,El Dorado,297.85,21.82,0,15.1,3
28808,3,11,16,Elysium,26.6,22.78,0,12.3,297
28809,3,11,16,Emerald City,299.95,22.17,0,14.6,340
28810,3,11,16,Helios,25.3,23.81,0,11.6,245
28811,3,11,16,Krypton,299.85,22.78,0,12.3,297
28812,3,11,16,Metropolis,26.9,22.17,0,14.6,340
28813,3,11,16,Midgar,26.9,24.35,0,12.8,253
28814,3,11,16,Midgard,24.3,23.73,0,12.2,261
28815,3,11,16,Mordor,27.6,23.58,0,11.3,317
28816,3,11,16,Neo-City,26.9,22.17,0,14.6,340
28817,3,11,16,Neo-Tokyo,26.9,22.17,0,14.6,340
28818,3,11,16,Nirvana,300.15,23.11,0,19.9,341
28819,3,11,16,Olympus,299.35,22.78,0,12.3,297
28820,3,11,16,Pandora,300.05,22.78,0,12.3,297
28821,3,11,16,Rapture,299.45,22.78,0,12.3,297
28822,3,11,16,Rivendell,293.65,23.43,0.13,8.9,353
28823,3,11,16,Serenity,300.15,22.17,0,14.6,340
28824,3,11,16,Shangri-La,26.7,22.17,0,14.6,340
28825,3,11,16,Solara,299.95,22.17,0,14.6,340
28826,3,11,16,Solstice,27.3,23.64,0.13,13.2,222
28827,3,11,16,Sunspear,27.6,22.48,0,17.4,246
28828,3,11,16,Utopia,299.95,22.78,0,12.3,297
28829,3,11,16,Valyria,27.2,23.99,0.13,13.1,170
28830,3,11,16,Winterfell,23.5,23.45,1.04,4.1,29
28831,3,11,17,Arcadia,25.2,24.09,0,8,263
28832,3,11,17,Atlantis,300.95,25.43,0,13.9,340
28833,3,11,17,Avalon,26.8,25.43,0,13.9,340
28834,3,11,17,Camelot,23.8,24.86,0,5.8,296
28835,3,11,17,Dorne,26.6,22.94,0,17.3,237
28836,3,11,17,Eden,26.8,23.52,0,9.1,285
28837,3,11,17,El Dorado,298.35,23.87,0,10,339
28838,3,11,17,Elysium,26.7,23.52,0,9.1,285
28839,3,11,17,Emerald City,299.95,23.4,0,10.1,312
28840,3,11,17,Helios,25.5,24.09,0,8,263
28841,3,11,17,Krypton,300.05,23.52,0,9.1,285
28842,3,11,17,Metropolis,26.9,23.4,0,10.1,312
28843,3,11,17,Midgar,26.7,23.58,0,9.7,261
28844,3,11,17,Midgard,25.1,24.92,0,7.2,272
28845,3,11,17,Mordor,27.5,25.35,1.95,7.9,289
28846,3,11,17,Neo-City,26.8,23.4,0,10.1,312
28847,3,11,17,Neo-Tokyo,26.8,23.4,0,10.1,312
28848,3,11,17,Nirvana,300.05,25.43,0,13.9,340
28849,3,11,17,Olympus,299.75,23.52,0,9.1,285
28850,3,11,17,Pandora,300.05,23.52,0,9.1,285
28851,3,11,17,Rapture,299.75,23.52,0,9.1,285
28852,3,11,17,Rivendell,294.05,25.34,0,4.8,111
28853,3,11,17,Serenity,300.05,23.4,0,10.1,312
28854,3,11,17,Shangri-La,26.9,23.4,0,10.1,312
28855,3,11,17,Solara,299.85,23.4,0,10.1,312
28856,3,11,17,Solstice,27.3,24.35,0,14.1,151
28857,3,11,17,Sunspear,26.9,23.17,0,15.9,208
28858,3,11,17,Utopia,300.15,23.52,0,9.1,285
28859,3,11,17,Valyria,27.4,23.69,0.26,12.6,133
28860,3,11,17,Winterfell,23.5,24.95,0.39,7.4,156
28861,3,11,18,Arcadia,25.9,20.34,0.39,6.8,309
28862,3,11,18,Atlantis,300.75,23.35,2.73,7.7,332
28863,3,11,18,Avalon,26.7,23.35,2.73,7.7,332
28864,3,11,18,Camelot,24,19.73,0.91,5.4,36
28865,3,11,18,Dorne,26.7,19.22,0.78,13.2,99
28866,3,11,18,Eden,26.7,19.28,2.47,8.3,340
28867,3,11,18,El Dorado,298.75,18.74,5.2,7.3,295
28868,3,11,18,Elysium,26.6,19.28,2.47,8.3,340
28869,3,11,18,Emerald City,299.85,18.68,4.03,8.5,341
28870,3,11,18,Helios,26.1,20.34,0.39,6.8,309
28871,3,11,18,Krypton,299.95,19.28,2.47,8.3,340
28872,3,11,18,Metropolis,26.8,18.68,4.03,8.5,341
28873,3,11,18,Midgar,27,20.87,1.43,8.2,11
28874,3,11,18,Midgard,25.1,20.18,2.21,4.7,175
28875,3,11,18,Mordor,26.9,22.25,1.43,9.9,130
28876,3,11,18,Neo-City,26.7,18.68,4.03,8.5,341
28877,3,11,18,Neo-Tokyo,26.7,18.68,4.03,8.5,341
28878,3,11,18,Nirvana,299.85,23.35,2.73,7.7,332
28879,3,11,18,Olympus,299.75,19.28,2.47,8.3,340
28880,3,11,18,Pandora,299.95,19.28,2.47,8.3,340
28881,3,11,18,Rapture,299.95,19.28,2.47,8.3,340
28882,3,11,18,Rivendell,294.15,19.71,0,6.3,106
28883,3,11,18,Serenity,299.95,18.68,4.03,8.5,341
28884,3,11,18,Shangri-La,26.8,18.68,4.03,8.5,341
28885,3,11,18,Solara,299.85,18.68,4.03,8.5,341
28886,3,11,18,Solstice,26.9,20.79,1.04,12.7,121
28887,3,11,18,Sunspear,27,20.64,1.17,13.7,107
28888,3,11,18,Utopia,300.15,19.28,2.47,8.3,340
28889,3,11,18,Valyria,27,20.66,1.69,13.7,142
28890,3,11,18,Winterfell,23.2,20.22,0.78,8.2,130
28891,3,11,19,Arcadia,25.2,18.3,6.76,4.8,84
28892,3,11,19,Atlantis,300.15,19.38,4.16,7.9,62
28893,3,11,19,Avalon,26.6,19.38,4.16,7.9,62
28894,3,11,19,Camelot,23.3,18.19,8.58,4.2,102
28895,3,11,19,Dorne,26.4,15.93,11.7,13.7,110
28896,3,11,19,Eden,26.4,18.66,3.64,8.2,317
28897,3,11,19,El Dorado,298.35,18.35,6.11,8.8,158
28898,3,11,19,Elysium,26.3,18.66,3.64,8.2,317
28899,3,11,19,Emerald City,299.55,18.62,4.81,9.4,135
28900,3,11,19,Helios,25.4,18.3,6.76,4.8,84
28901,3,11,19,Krypton,299.55,18.66,3.64,8.2,317
28902,3,11,19,Metropolis,26.5,18.62,4.81,9.4,135
28903,3,11,19,Midgar,26.5,18.82,5.46,8.3,94
28904,3,11,19,Midgard,24.4,18.07,13.78,5.1,117
28905,3,11,19,Mordor,26.5,18.06,6.24,8.1,113
28906,3,11,19,Neo-City,26.4,18.62,4.81,9.4,135
28907,3,11,19,Neo-Tokyo,26.4,18.62,4.81,9.4,135
28908,3,11,19,Nirvana,299.75,19.38,4.16,7.9,62
28909,3,11,19,Olympus,299.35,18.66,3.64,8.2,317
28910,3,11,19,Pandora,299.65,18.66,3.64,8.2,317
28911,3,11,19,Rapture,299.55,18.66,3.64,8.2,317
28912,3,11,19,Rivendell,293.65,17.9,1.82,5,100
28913,3,11,19,Serenity,299.65,18.62,4.81,9.4,135
28914,3,11,19,Shangri-La,26.4,18.62,4.81,9.4,135
28915,3,11,19,Solara,299.55,18.62,4.81,9.4,135
28916,3,11,19,Solstice,26.3,17.67,9.62,13,126
28917,3,11,19,Sunspear,26.7,15.85,12.61,16.2,112
28918,3,11,19,Utopia,299.85,18.66,3.64,8.2,317
28919,3,11,19,Valyria,26.3,14.47,13.52,12.9,122
28920,3,11,19,Winterfell,22.5,17.36,4.03,6.6,80
28921,3,11,20,Arcadia,24.7,16.66,12.48,6.6,87
28922,3,11,20,Atlantis,299.15,16.11,4.42,9.9,165
28923,3,11,20,Avalon,25.9,16.11,4.42,9.9,165
28924,3,11,20,Camelot,23,16.01,15.6,5.4,110
28925,3,11,20,Dorne,26.4,17.76,7.28,15.5,94
28926,3,11,20,Eden,25.6,17.14,15.34,8.2,210
28927,3,11,20,El Dorado,297.65,16.29,6.11,9.2,196
28928,3,11,20,Elysium,25.5,17.14,15.34,8.2,210
28929,3,11,20,Emerald City,298.85,16.97,9.62,10.2,186
28930,3,11,20,Helios,25,16.66,12.48,6.6,87
28931,3,11,20,Krypton,298.85,17.14,15.34,8.2,210
28932,3,11,20,Metropolis,25.8,16.97,9.62,10.2,186
28933,3,11,20,Midgar,26.6,17.57,5.46,10,94
28934,3,11,20,Midgard,24.4,16.13,10.27,7.4,113
28935,3,11,20,Mordor,26,15.3,4.29,12.8,125
28936,3,11,20,Neo-City,25.6,16.97,9.62,10.2,186
28937,3,11,20,Neo-Tokyo,25.6,16.97,9.62,10.2,186
28938,3,11,20,Nirvana,299.05,16.11,4.42,9.9,165
28939,3,11,20,Olympus,298.55,17.14,15.34,8.2,210
28940,3,11,20,Pandora,298.95,17.14,15.34,8.2,210
28941,3,11,20,Rapture,298.85,17.14,15.34,8.2,210
28942,3,11,20,Rivendell,293.25,15.56,6.63,5.9,106
28943,3,11,20,Serenity,298.85,16.97,9.62,10.2,186
28944,3,11,20,Shangri-La,25.7,16.97,9.62,10.2,186
28945,3,11,20,Solara,298.95,16.97,9.62,10.2,186
28946,3,11,20,Solstice,26.5,18.38,3.25,14.7,112
28947,3,11,20,Sunspear,26.6,18.26,5.2,20.5,93
28948,3,11,20,Utopia,299.15,17.14,15.34,8.2,210
28949,3,11,20,Valyria,26.2,17.25,5.2,11.3,87
28950,3,11,20,Winterfell,22.3,15.16,3.38,7.6,72
28951,3,11,21,Arcadia,25.3,19.83,1.43,8.8,92
28952,3,11,21,Atlantis,299.95,22.19,2.08,7.9,65
28953,3,11,21,Avalon,26.3,22.19,2.08,7.9,65
28954,3,11,21,Camelot,23.5,19.86,2.99,7.5,106
28955,3,11,21,Dorne,26.5,18.06,2.08,16.4,83
28956,3,11,21,Eden,26.1,20.48,3.25,6.6,126
28957,3,11,21,El Dorado,298.05,20.6,5.46,5.7,74
28958,3,11,21,Elysium,26,20.48,3.25,6.6,126
28959,3,11,21,Emerald City,299.25,20.47,5.07,8.6,129
28960,3,11,21,Helios,25.6,19.83,1.43,8.8,92
28961,3,11,21,Krypton,299.35,20.48,3.25,6.6,126
28962,3,11,21,Metropolis,26.3,20.47,5.07,8.6,129
28963,3,11,21,Midgar,26.8,20.04,0.91,12.7,87
28964,3,11,21,Midgard,24.6,19.54,2.73,8.9,111
28965,3,11,21,Mordor,26.8,22.21,0.78,13,135
28966,3,11,21,Neo-City,26.1,20.47,5.07,8.6,129
28967,3,11,21,Neo-Tokyo,26.1,20.47,5.07,8.6,129
28968,3,11,21,Nirvana,299.45,22.19,2.08,7.9,65
28969,3,11,21,Olympus,299.05,20.48,3.25,6.6,126
28970,3,11,21,Pandora,299.45,20.48,3.25,6.6,126
28971,3,11,21,Rapture,299.35,20.48,3.25,6.6,126
28972,3,11,21,Rivendell,293.45,20.35,3.25,8.4,103
28973,3,11,21,Serenity,299.35,20.47,5.07,8.6,129
28974,3,11,21,Shangri-La,26.2,20.47,5.07,8.6,129
28975,3,11,21,Solara,299.25,20.47,5.07,8.6,129
28976,3,11,21,Solstice,26.2,19.25,6.37,14.4,72
28977,3,11,21,Sunspear,26.5,20.23,5.33,19.9,85
28978,3,11,21,Utopia,299.75,20.48,3.25,6.6,126
28979,3,11,21,Valyria,26.5,20.87,4.55,13.4,52
28980,3,11,21,Winterfell,22.8,21.01,3.77,9.8,78
28981,3,11,22,Arcadia,25.4,20,4.29,12,74
28982,3,11,22,Atlantis,299.55,21.22,8.71,8.9,317
28983,3,11,22,Avalon,26.2,21.22,8.71,8.9,317
28984,3,11,22,Camelot,23.5,19.02,8.71,7.7,91
28985,3,11,22,Dorne,26.5,17.34,2.6,18.7,84
28986,3,11,22,Eden,26.2,19.32,8.06,10.1,52
28987,3,11,22,El Dorado,298.25,18.07,17.55,7.9,69
28988,3,11,22,Elysium,26.1,19.32,8.06,10.1,52
28989,3,11,22,Emerald City,299.15,18.37,13.39,7.9,108
28990,3,11,22,Helios,25.7,20,4.29,12,74
28991,3,11,22,Krypton,299.35,19.32,8.06,10.1,52
28992,3,11,22,Metropolis,26.3,18.37,13.39,7.9,108
28993,3,11,22,Midgar,26.7,20.23,3.64,11.6,82
28994,3,11,22,Midgard,24.6,19.12,9.1,10,93
